sequence_hash,protein_id,header,raw_length,esmc_length,embedding_dim,embedding_shape,embedding_dtype,embedding_path,model_path,status,error
b12764a3a53b73191178b4f765af88a54affb649eb56da7930fefac534cab912,B0D060,b12764a3a53b73191178b4f765af88a54affb649eb56da7930fefac534cab912|B0D060|len=202|ids=1,202,202,1152,202x1152,float16,embeddings/b12764a3a53b73191178b4f765af88a54affb649eb56da7930fefac534cab912.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
e39064a924194ca0b6b51a39b8c71bf34af776cd360a520654ce4ec8b77771e7,A5DMC8,e39064a924194ca0b6b51a39b8c71bf34af776cd360a520654ce4ec8b77771e7|A5DMC8|len=222|ids=1,222,222,1152,222x1152,float16,embeddings/e39064a924194ca0b6b51a39b8c71bf34af776cd360a520654ce4ec8b77771e7.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
cc28dd0ff4ad8c3b0a96ae88d35d4c26b624730b704172a23279442cbefaba5a,C6T1D2,cc28dd0ff4ad8c3b0a96ae88d35d4c26b624730b704172a23279442cbefaba5a|C6T1D2|len=222|ids=1,222,222,1152,222x1152,float16,embeddings/cc28dd0ff4ad8c3b0a96ae88d35d4c26b624730b704172a23279442cbefaba5a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
63d7bf87ec7923edecaa15b74bb948fb0bb8ae36e14375baeb08f67499c63415,D9RYH3,63d7bf87ec7923edecaa15b74bb948fb0bb8ae36e14375baeb08f67499c63415|D9RYH3|len=222|ids=1,222,222,1152,222x1152,float16,embeddings/63d7bf87ec7923edecaa15b74bb948fb0bb8ae36e14375baeb08f67499c63415.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a9599323fc8db34f6c130a17ee2c960a71851da9d4383cd824b8e5ab0a3bddf9,A0A402CYB7,a9599323fc8db34f6c130a17ee2c960a71851da9d4383cd824b8e5ab0a3bddf9|A0A402CYB7|len=223|ids=1,223,223,1152,223x1152,float16,embeddings/a9599323fc8db34f6c130a17ee2c960a71851da9d4383cd824b8e5ab0a3bddf9.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
df8f0ae14167f1d3567318caa4094c32f198e0b15ccc75e1c35ea8134a2c417b,A0A6P6H614,df8f0ae14167f1d3567318caa4094c32f198e0b15ccc75e1c35ea8134a2c417b|A0A6P6H614|len=223|ids=1,223,223,1152,223x1152,float16,embeddings/df8f0ae14167f1d3567318caa4094c32f198e0b15ccc75e1c35ea8134a2c417b.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
6638214a220991d054744529d682668faec78361b17c4022da11af526cfc1806,C9SN21,6638214a220991d054744529d682668faec78361b17c4022da11af526cfc1806|C9SN21|len=223|ids=1,223,223,1152,223x1152,float16,embeddings/6638214a220991d054744529d682668faec78361b17c4022da11af526cfc1806.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ea097f93b2aa7443fa2ec306e875e294e01e9cf14a9599c1834b5c508a681f25,L0K7L8,ea097f93b2aa7443fa2ec306e875e294e01e9cf14a9599c1834b5c508a681f25|L0K7L8|len=223|ids=1,223,223,1152,223x1152,float16,embeddings/ea097f93b2aa7443fa2ec306e875e294e01e9cf14a9599c1834b5c508a681f25.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
82da305835c5476457028cb2a501e71ee6e06544305684b535f30a564da18576,A0A093HDA4,82da305835c5476457028cb2a501e71ee6e06544305684b535f30a564da18576|A0A093HDA4|len=224|ids=1,224,224,1152,224x1152,float16,embeddings/82da305835c5476457028cb2a501e71ee6e06544305684b535f30a564da18576.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7156ab462bcd5dae4095a916edd4f94a5081024f631b421856da370f4a4973bf,A0A1U9K9A7,7156ab462bcd5dae4095a916edd4f94a5081024f631b421856da370f4a4973bf|A0A1U9K9A7|len=224|ids=1,224,224,1152,224x1152,float16,embeddings/7156ab462bcd5dae4095a916edd4f94a5081024f631b421856da370f4a4973bf.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
aae8e3426116c2276767f52d56f5d16608c2643d10dc5e4d7603473a1e62f791,D5X7G5,aae8e3426116c2276767f52d56f5d16608c2643d10dc5e4d7603473a1e62f791|D5X7G5|len=224|ids=1,224,224,1152,224x1152,float16,embeddings/aae8e3426116c2276767f52d56f5d16608c2643d10dc5e4d7603473a1e62f791.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
76b6a774111b83202662837dc8b89460ca084807afd291cc848ea269bcba7907,D7CKJ4,76b6a774111b83202662837dc8b89460ca084807afd291cc848ea269bcba7907|D7CKJ4|len=224|ids=1,224,224,1152,224x1152,float16,embeddings/76b6a774111b83202662837dc8b89460ca084807afd291cc848ea269bcba7907.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
1d368fdb569e72e759291f2942efb4a8c6a4cf42d9e471bf2b0ea110bf911a52,G7WMI3,1d368fdb569e72e759291f2942efb4a8c6a4cf42d9e471bf2b0ea110bf911a52|G7WMI3|len=224|ids=1,224,224,1152,224x1152,float16,embeddings/1d368fdb569e72e759291f2942efb4a8c6a4cf42d9e471bf2b0ea110bf911a52.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
f693528729aea06f66f526bd16da065c592899b673dd0c18013013f2f793166b,A0A6I6DH73,f693528729aea06f66f526bd16da065c592899b673dd0c18013013f2f793166b|A0A6I6DH73|len=225|ids=1,225,225,1152,225x1152,float16,embeddings/f693528729aea06f66f526bd16da065c592899b673dd0c18013013f2f793166b.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
40be1fced16a0606024e33c651fc488df5951f0341a7d70c721cd091a22bfce0,A0A6I9NMR5,40be1fced16a0606024e33c651fc488df5951f0341a7d70c721cd091a22bfce0|A0A6I9NMR5|len=225|ids=1,225,225,1152,225x1152,float16,embeddings/40be1fced16a0606024e33c651fc488df5951f0341a7d70c721cd091a22bfce0.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
e3146285c56c74eb0ae95d5e32669ec70f593687bd805d2ad94487a3cd42de63,A0A8A0RQN9,e3146285c56c74eb0ae95d5e32669ec70f593687bd805d2ad94487a3cd42de63|A0A8A0RQN9|len=225|ids=1,225,225,1152,225x1152,float16,embeddings/e3146285c56c74eb0ae95d5e32669ec70f593687bd805d2ad94487a3cd42de63.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
c087a93a878e30e21f081e1d5a6b02d78625251cafdf9eaacc8cf36038feace9,A9UWB6,c087a93a878e30e21f081e1d5a6b02d78625251cafdf9eaacc8cf36038feace9|A9UWB6|len=225|ids=1,225,225,1152,225x1152,float16,embeddings/c087a93a878e30e21f081e1d5a6b02d78625251cafdf9eaacc8cf36038feace9.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
169a5828bf7b925e6f804a95671b00de139d3d143a4f5ab837d8303140e6d6e8,Q3AAP0,169a5828bf7b925e6f804a95671b00de139d3d143a4f5ab837d8303140e6d6e8|Q3AAP0|len=225|ids=1,225,225,1152,225x1152,float16,embeddings/169a5828bf7b925e6f804a95671b00de139d3d143a4f5ab837d8303140e6d6e8.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
38f65085de569dd8da1b877b31763bab80ff916c0ae1581198980f6ab60837fa,R4KK95,38f65085de569dd8da1b877b31763bab80ff916c0ae1581198980f6ab60837fa|R4KK95|len=225|ids=1,225,225,1152,225x1152,float16,embeddings/38f65085de569dd8da1b877b31763bab80ff916c0ae1581198980f6ab60837fa.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
e884ea8621810be8f2d42e4863c53868e8f483522e0cb938be59eb367bc63572,A0A0L7KAV3,e884ea8621810be8f2d42e4863c53868e8f483522e0cb938be59eb367bc63572|A0A0L7KAV3|len=226|ids=1,226,226,1152,226x1152,float16,embeddings/e884ea8621810be8f2d42e4863c53868e8f483522e0cb938be59eb367bc63572.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
34318775a44527931b9fe9cd5098568d3b0f7c21b23b4c62a82bd02ba47331ad,A0A9F2WJQ2,34318775a44527931b9fe9cd5098568d3b0f7c21b23b4c62a82bd02ba47331ad|A0A9F2WJQ2|len=226|ids=1,226,226,1152,226x1152,float16,embeddings/34318775a44527931b9fe9cd5098568d3b0f7c21b23b4c62a82bd02ba47331ad.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ff3fddfa7232f0c73e418992675c557b77d3f90061c21fb099bd7ab0af743411,A0AAU8PA58,ff3fddfa7232f0c73e418992675c557b77d3f90061c21fb099bd7ab0af743411|A0AAU8PA58|len=226|ids=1,226,226,1152,226x1152,float16,embeddings/ff3fddfa7232f0c73e418992675c557b77d3f90061c21fb099bd7ab0af743411.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
32775f47175a9fa2246fedbbc5f124ea181b4d5ef3ac50f6781b99b045a87430,C9R862,32775f47175a9fa2246fedbbc5f124ea181b4d5ef3ac50f6781b99b045a87430|C9R862|len=226|ids=1,226,226,1152,226x1152,float16,embeddings/32775f47175a9fa2246fedbbc5f124ea181b4d5ef3ac50f6781b99b045a87430.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a0aba0765104b3ed18c6ff85ea5a9bbfd43a0b07600896af271a00b3e7508b66,D2AXL0,a0aba0765104b3ed18c6ff85ea5a9bbfd43a0b07600896af271a00b3e7508b66|D2AXL0|len=226|ids=1,226,226,1152,226x1152,float16,embeddings/a0aba0765104b3ed18c6ff85ea5a9bbfd43a0b07600896af271a00b3e7508b66.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
21225cf2856c719bc55721bd5ba5a9986bbd961329a8a7e6b35324e054fd6cbc,A0A0U4WL27,21225cf2856c719bc55721bd5ba5a9986bbd961329a8a7e6b35324e054fd6cbc|A0A0U4WL27|len=227|ids=1,227,227,1152,227x1152,float16,embeddings/21225cf2856c719bc55721bd5ba5a9986bbd961329a8a7e6b35324e054fd6cbc.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
b97e7a4b114508a194726fdd7d2ad5bd588ca625a41744547237b87de9e308ae,A0A1S2MFW1,b97e7a4b114508a194726fdd7d2ad5bd588ca625a41744547237b87de9e308ae|A0A1S2MFW1|len=227|ids=1,227,227,1152,227x1152,float16,embeddings/b97e7a4b114508a194726fdd7d2ad5bd588ca625a41744547237b87de9e308ae.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
8e6a6356d614761ea7b250667a27ae19ce5767fa72c68e4ac99cef7a3cc3e227,A0A3Q0FPG5,8e6a6356d614761ea7b250667a27ae19ce5767fa72c68e4ac99cef7a3cc3e227|A0A3Q0FPG5|len=227|ids=1,227,227,1152,227x1152,float16,embeddings/8e6a6356d614761ea7b250667a27ae19ce5767fa72c68e4ac99cef7a3cc3e227.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
08f017cdbff122802c99161a0855c73b8087cda2b8e1df58ff12e29fe6b57c72,F5L3H8,08f017cdbff122802c99161a0855c73b8087cda2b8e1df58ff12e29fe6b57c72|F5L3H8|len=227|ids=1,227,227,1152,227x1152,float16,embeddings/08f017cdbff122802c99161a0855c73b8087cda2b8e1df58ff12e29fe6b57c72.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
0c15b624e5d0b449802a115cd76cde2a70d55941705b109373dd665a32cf722b,K4LIF9,0c15b624e5d0b449802a115cd76cde2a70d55941705b109373dd665a32cf722b|K4LIF9|len=227|ids=1,227,227,1152,227x1152,float16,embeddings/0c15b624e5d0b449802a115cd76cde2a70d55941705b109373dd665a32cf722b.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
58d61745573b25a37433ae97801801854ec34db1567a64e0c446baf8528f89d4,F6DTT8,58d61745573b25a37433ae97801801854ec34db1567a64e0c446baf8528f89d4|F6DTT8|len=228|ids=1,228,228,1152,228x1152,float16,embeddings/58d61745573b25a37433ae97801801854ec34db1567a64e0c446baf8528f89d4.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
1b1184ad78480f5660208fd96add5183088c92a693f6555933e0425dd76aa30c,Q2VRQ9,1b1184ad78480f5660208fd96add5183088c92a693f6555933e0425dd76aa30c|Q2VRQ9|len=228|ids=1,228,228,1152,228x1152,float16,embeddings/1b1184ad78480f5660208fd96add5183088c92a693f6555933e0425dd76aa30c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
fa5e47554ac86d76f729473a0a4bab7683ba29ba1cbc0cb46b890501ae5b08f0,Q8NMV0,fa5e47554ac86d76f729473a0a4bab7683ba29ba1cbc0cb46b890501ae5b08f0|Q8NMV0|len=228|ids=1,228,228,1152,228x1152,float16,embeddings/fa5e47554ac86d76f729473a0a4bab7683ba29ba1cbc0cb46b890501ae5b08f0.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
58e8296b22eb0d6cb0b8eb097c7805120f027d43de3d4f09fab97570675dccc4,A0A1S3DR89,58e8296b22eb0d6cb0b8eb097c7805120f027d43de3d4f09fab97570675dccc4|A0A1S3DR89|len=229|ids=1,229,229,1152,229x1152,float16,embeddings/58e8296b22eb0d6cb0b8eb097c7805120f027d43de3d4f09fab97570675dccc4.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7ddec58b07c4a733e04cbe8ade90417f0c7f7528f6667944d51c86e07896f888,A0A2R4MYY3,7ddec58b07c4a733e04cbe8ade90417f0c7f7528f6667944d51c86e07896f888|A0A2R4MYY3|len=229|ids=1,229,229,1152,229x1152,float16,embeddings/7ddec58b07c4a733e04cbe8ade90417f0c7f7528f6667944d51c86e07896f888.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
791ed5baed8ddd257086511511465c22ebe9557d71bd963ec025025e9cb445a9,A0A4P6N0Q8,791ed5baed8ddd257086511511465c22ebe9557d71bd963ec025025e9cb445a9|A0A4P6N0Q8|len=229|ids=1,229,229,1152,229x1152,float16,embeddings/791ed5baed8ddd257086511511465c22ebe9557d71bd963ec025025e9cb445a9.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
6801806061eae47e31dd12876751fbf860bc19615086853c8138cf844e1e20d6,A0A7T5EHX9,6801806061eae47e31dd12876751fbf860bc19615086853c8138cf844e1e20d6|A0A7T5EHX9|len=229|ids=1,229,229,1152,229x1152,float16,embeddings/6801806061eae47e31dd12876751fbf860bc19615086853c8138cf844e1e20d6.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
730facce3a0c9a84264e6969cd579a2050a6d99a8ff9c3f305bfa9d9a56826cd,A0A8C6R667,730facce3a0c9a84264e6969cd579a2050a6d99a8ff9c3f305bfa9d9a56826cd|A0A8C6R667|len=229|ids=1,229,229,1152,229x1152,float16,embeddings/730facce3a0c9a84264e6969cd579a2050a6d99a8ff9c3f305bfa9d9a56826cd.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a1f4d0dc645a2f3aca229300491ce3f3ea4175dd248898ebe09cb123b513597f,A0AAU0UR59,a1f4d0dc645a2f3aca229300491ce3f3ea4175dd248898ebe09cb123b513597f|A0AAU0UR59|len=229|ids=1,229,229,1152,229x1152,float16,embeddings/a1f4d0dc645a2f3aca229300491ce3f3ea4175dd248898ebe09cb123b513597f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
d6ff0b1877cce52f88b659f04bc1bf9f2268c77df23116705af98f863dd38dcc,A0AAU7ASG8,d6ff0b1877cce52f88b659f04bc1bf9f2268c77df23116705af98f863dd38dcc|A0AAU7ASG8|len=229|ids=1,229,229,1152,229x1152,float16,embeddings/d6ff0b1877cce52f88b659f04bc1bf9f2268c77df23116705af98f863dd38dcc.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
fa47761ec3fea8a785ace50d10b384951bdafe34723a41330d3bb8a99b5dc0b0,E1ZQZ1,fa47761ec3fea8a785ace50d10b384951bdafe34723a41330d3bb8a99b5dc0b0|E1ZQZ1|len=229|ids=1,229,229,1152,229x1152,float16,embeddings/fa47761ec3fea8a785ace50d10b384951bdafe34723a41330d3bb8a99b5dc0b0.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
c3e3c96bc3d2c5fff98df3690d1d6b0cbf9958362539c08312bf199a2fa7670b,A0A220ME77,c3e3c96bc3d2c5fff98df3690d1d6b0cbf9958362539c08312bf199a2fa7670b|A0A220ME77|len=230|ids=1,230,230,1152,230x1152,float16,embeddings/c3e3c96bc3d2c5fff98df3690d1d6b0cbf9958362539c08312bf199a2fa7670b.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
da69b58588d5b91394406b28b4159a8e9725a20fc895a399236916696a6806b1,A0A6J1US21,da69b58588d5b91394406b28b4159a8e9725a20fc895a399236916696a6806b1|A0A6J1US21|len=230|ids=1,230,230,1152,230x1152,float16,embeddings/da69b58588d5b91394406b28b4159a8e9725a20fc895a399236916696a6806b1.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
3cfcc1c36bc58155c49dc76512c9e776805c5581ebedfd3ecef4ef373a937857,A0A9R0BJC2,3cfcc1c36bc58155c49dc76512c9e776805c5581ebedfd3ecef4ef373a937857|A0A9R0BJC2|len=230|ids=1,230,230,1152,230x1152,float16,embeddings/3cfcc1c36bc58155c49dc76512c9e776805c5581ebedfd3ecef4ef373a937857.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
b5cb95930334952f1b8b4ebf5816bd1944258d5a8d956d329929ad2d5ad2b37f,A0AA48RHU2,b5cb95930334952f1b8b4ebf5816bd1944258d5a8d956d329929ad2d5ad2b37f|A0AA48RHU2|len=230|ids=1,230,230,1152,230x1152,float16,embeddings/b5cb95930334952f1b8b4ebf5816bd1944258d5a8d956d329929ad2d5ad2b37f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
58cd52d2b6695cfb29b61e21071fb429d4175aa6954b8429e353036c5de2219f,B4DR67,58cd52d2b6695cfb29b61e21071fb429d4175aa6954b8429e353036c5de2219f|B4DR67|len=230|ids=1,230,230,1152,230x1152,float16,embeddings/58cd52d2b6695cfb29b61e21071fb429d4175aa6954b8429e353036c5de2219f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
c62c505981bc10b2ea504531e92941224d031547074238bc9e52a8352d8ed49c,C0ZC31,c62c505981bc10b2ea504531e92941224d031547074238bc9e52a8352d8ed49c|C0ZC31|len=230|ids=1,230,230,1152,230x1152,float16,embeddings/c62c505981bc10b2ea504531e92941224d031547074238bc9e52a8352d8ed49c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
74baa09ecb78a6942281b20daafe8af5dc5c456b9a3a6e4c9512cda4520ad043,E0S6Q8,74baa09ecb78a6942281b20daafe8af5dc5c456b9a3a6e4c9512cda4520ad043|E0S6Q8|len=230|ids=1,230,230,1152,230x1152,float16,embeddings/74baa09ecb78a6942281b20daafe8af5dc5c456b9a3a6e4c9512cda4520ad043.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
74537d5bf735c2f20a599df45a49d06cdba7d4abf8d3a8a4ce1b2b2deee31bfc,I6ZTA9,74537d5bf735c2f20a599df45a49d06cdba7d4abf8d3a8a4ce1b2b2deee31bfc|I6ZTA9|len=230|ids=1,230,230,1152,230x1152,float16,embeddings/74537d5bf735c2f20a599df45a49d06cdba7d4abf8d3a8a4ce1b2b2deee31bfc.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
272f0a79bdbe5ad12af5b5ff4cb95dcd0c16740d9274608363f456681ca7b000,Q0W7G5,272f0a79bdbe5ad12af5b5ff4cb95dcd0c16740d9274608363f456681ca7b000|Q0W7G5|len=230|ids=1,230,230,1152,230x1152,float16,embeddings/272f0a79bdbe5ad12af5b5ff4cb95dcd0c16740d9274608363f456681ca7b000.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
8381bcb5b662d7da7e1a4ea8536edc46b4b32da79980082cd3d9f69f81366353,W6UYU8,8381bcb5b662d7da7e1a4ea8536edc46b4b32da79980082cd3d9f69f81366353|W6UYU8|len=230|ids=1,230,230,1152,230x1152,float16,embeddings/8381bcb5b662d7da7e1a4ea8536edc46b4b32da79980082cd3d9f69f81366353.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
87ff9fdfcab64c004d907d2028b02db220ea620e221297c18e8b7b610d8d0872,A0A0K1JPI2,87ff9fdfcab64c004d907d2028b02db220ea620e221297c18e8b7b610d8d0872|A0A0K1JPI2|len=231|ids=1,231,231,1152,231x1152,float16,embeddings/87ff9fdfcab64c004d907d2028b02db220ea620e221297c18e8b7b610d8d0872.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
27a6d06750f3a7aa0b6f25a8a1ffd109bcda923811cd8e17a916d40f00040015,A0A6G8PXE1,27a6d06750f3a7aa0b6f25a8a1ffd109bcda923811cd8e17a916d40f00040015|A0A6G8PXE1|len=231|ids=1,231,231,1152,231x1152,float16,embeddings/27a6d06750f3a7aa0b6f25a8a1ffd109bcda923811cd8e17a916d40f00040015.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
f4e445dcf6f4a59d89bdcc80a4794315fd5552865a16b3304ec1b8d1cb9a8526,A0A6I9PKB0,f4e445dcf6f4a59d89bdcc80a4794315fd5552865a16b3304ec1b8d1cb9a8526|A0A6I9PKB0|len=231|ids=1,231,231,1152,231x1152,float16,embeddings/f4e445dcf6f4a59d89bdcc80a4794315fd5552865a16b3304ec1b8d1cb9a8526.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
6d6ecb949efab28ef51d6b1fde77cc232f6454ee5c5a6e1ae1aaca086ae1ce12,A0A8B7T0S8,6d6ecb949efab28ef51d6b1fde77cc232f6454ee5c5a6e1ae1aaca086ae1ce12|A0A8B7T0S8|len=231|ids=1,231,231,1152,231x1152,float16,embeddings/6d6ecb949efab28ef51d6b1fde77cc232f6454ee5c5a6e1ae1aaca086ae1ce12.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
090b4b730a6236b98742d1c87dcaa7ecea8faf573a5d8160d340afc94d04f2f5,B1I564,090b4b730a6236b98742d1c87dcaa7ecea8faf573a5d8160d340afc94d04f2f5|B1I564|len=231|ids=1,231,231,1152,231x1152,float16,embeddings/090b4b730a6236b98742d1c87dcaa7ecea8faf573a5d8160d340afc94d04f2f5.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
01f65d004e14e2091869d2ca1fa84183f6c885b96425be4171fb3598682bac53,B2A517,01f65d004e14e2091869d2ca1fa84183f6c885b96425be4171fb3598682bac53|B2A517|len=231|ids=1,231,231,1152,231x1152,float16,embeddings/01f65d004e14e2091869d2ca1fa84183f6c885b96425be4171fb3598682bac53.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ed1cc7fee6ef4e6a07a38520113bcd4641eb27e8e4166f2ac48a45288ee53a0a,D3FUT2,ed1cc7fee6ef4e6a07a38520113bcd4641eb27e8e4166f2ac48a45288ee53a0a|D3FUT2|len=231|ids=1,231,231,1152,231x1152,float16,embeddings/ed1cc7fee6ef4e6a07a38520113bcd4641eb27e8e4166f2ac48a45288ee53a0a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
fccd66557ab38ef412ff2fc0ff6f395dce3c0ce5cb73f87093bf2bc536bdfcc5,A0A068NPD2,fccd66557ab38ef412ff2fc0ff6f395dce3c0ce5cb73f87093bf2bc536bdfcc5|A0A068NPD2|len=232|ids=1,232,232,1152,232x1152,float16,embeddings/fccd66557ab38ef412ff2fc0ff6f395dce3c0ce5cb73f87093bf2bc536bdfcc5.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
8afbcaad051241eb369e63b085707c1071ab7a9bafa619bab4cf5e3b69c44835,A0A402CTL2,8afbcaad051241eb369e63b085707c1071ab7a9bafa619bab4cf5e3b69c44835|A0A402CTL2|len=232|ids=1,232,232,1152,232x1152,float16,embeddings/8afbcaad051241eb369e63b085707c1071ab7a9bafa619bab4cf5e3b69c44835.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
26a2c3324feb23d757a0165ca90b7b169699c0ffc03c7595d92a973f98d364d2,A0A6I9HED0,26a2c3324feb23d757a0165ca90b7b169699c0ffc03c7595d92a973f98d364d2|A0A6I9HED0|len=232|ids=1,232,232,1152,232x1152,float16,embeddings/26a2c3324feb23d757a0165ca90b7b169699c0ffc03c7595d92a973f98d364d2.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
e6079eca263d8cd614f868db7e81f6433f27f03cd02bd487bf4bea1ea9f8de57,B0DS40,e6079eca263d8cd614f868db7e81f6433f27f03cd02bd487bf4bea1ea9f8de57|B0DS40|len=232|ids=1,232,232,1152,232x1152,float16,embeddings/e6079eca263d8cd614f868db7e81f6433f27f03cd02bd487bf4bea1ea9f8de57.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7e5dd776a94845d9a3ada6ae8e71a6a6950a1fcb448952a1fcca9ceb85893e87,B8GIB6,7e5dd776a94845d9a3ada6ae8e71a6a6950a1fcb448952a1fcca9ceb85893e87|B8GIB6|len=232|ids=1,232,232,1152,232x1152,float16,embeddings/7e5dd776a94845d9a3ada6ae8e71a6a6950a1fcb448952a1fcca9ceb85893e87.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
eeb96459c45e1fa8af37cf2e34096f4474c9ead64f77ad42c6ce7bee3cc82dbc,A0A1J0VM30,eeb96459c45e1fa8af37cf2e34096f4474c9ead64f77ad42c6ce7bee3cc82dbc|A0A1J0VM30|len=233|ids=1,233,233,1152,233x1152,float16,embeddings/eeb96459c45e1fa8af37cf2e34096f4474c9ead64f77ad42c6ce7bee3cc82dbc.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
91863c4b3e2a939fe2e6dfe8317844baea68b992a7e6ef40aaba856739364b45,A0A1L3MCV8,91863c4b3e2a939fe2e6dfe8317844baea68b992a7e6ef40aaba856739364b45|A0A1L3MCV8|len=233|ids=1,233,233,1152,233x1152,float16,embeddings/91863c4b3e2a939fe2e6dfe8317844baea68b992a7e6ef40aaba856739364b45.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
